"iso2c","year","country","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally","RR_BankingCrisis1","LV_SystemCrisis"
"AT",1893,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1894,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1895,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1896,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1897,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1898,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1899,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1900,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1901,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1902,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1903,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1904,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1905,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1906,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1907,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1908,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1909,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1910,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1911,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1912,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1913,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1914,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1915,"Austria","1","1","0","0","0","1","0","2",1,NA
"AT",1916,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1917,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1918,"Austria","1","1","0","0","0","0","0","1",1,NA
"AT",1919,"Austria","1","1","0","0","0","0","0","1",1,NA
"AT",1920,"Austria","1","1","1","0","0","0","0","2",1,NA
"AT",1921,"Austria","1","1","1","0","0","0","0","2",1,NA
"AT",1922,"Austria","1","1","1","0","0","0","0","2",1,NA
"AT",1923,"Austria","1","1","0","0","0","0","0","1",2,NA
"AT",1924,"Austria","1","0","1","1","0","0","1","3",1,NA
"AT",1925,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1926,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1927,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1928,"Austria","1","0","0","0","0","0","0","0",2,NA
"AT",1929,"Austria","1","0","0","1","0","0","1","2",1,NA
"AT",1930,"Austria","1","0","0","1","0","0","0","1",2,NA
"AT",1931,"Austria","1","0","0","1","0","0","1","2",1,NA
"AT",1932,"Austria","1","0","0","1","0","1","0","2",1,NA
"AT",1933,"Austria","1","1","0","1","0","1","0","3",1,NA
"AT",1934,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1935,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1936,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1937,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1938,"Austria","1","0","0","1","0","1","0","2",1,NA
"AT",1939,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1940,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1941,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1942,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1943,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1944,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1945,"Austria","1","1","0","0","1","1","0","3",1,NA
"AT",1946,"Austria","1","1","1","1","0","1","0","4",1,NA
"AT",1947,"Austria","1","1","1","1","0","1","0","4",1,NA
"AT",1948,"Austria","1","1","1","0","0","1","0","3",1,NA
"AT",1949,"Austria","1","1","1","1","0","1","0","4",1,NA
"AT",1950,"Austria","1","1","0","0","0","1","0","2",1,NA
"AT",1951,"Austria","1","0","1","0","0","1","0","2",1,NA
"AT",1952,"Austria","1","0","0","0","0","1","0","1",1,NA
"AT",1953,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1954,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1955,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1956,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1957,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1958,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1959,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1960,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1961,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1962,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1963,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1964,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1965,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1966,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1967,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1968,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1969,"Austria","1","0","0","0","0","0","0","0",1,NA
"AT",1970,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1971,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1972,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1973,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1974,"Austria","1","0","0","1","0","0","0","1",1,NA
"AT",1975,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1976,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1977,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1978,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1979,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1980,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1981,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1982,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1983,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1984,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1985,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1986,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1987,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1988,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1989,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1990,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1991,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1992,"Austria","1","0","0","1","0","0","0","1",1,0
"AT",1993,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1994,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1995,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1996,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1997,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1998,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",1999,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2000,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2001,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2002,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2003,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2004,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2005,"Austria","1","1","0","0","0","0","0","1",1,0
"AT",2006,"Austria","1","0","0","0","0","0","0","0",1,0
"AT",2007,"Austria","1","0","0","1","0","0","0","1",2,0
"AT",2008,"Austria","1","0","0","1","0","0","1","2",2,1
"AT",2009,"Austria","1","0","0","0","0","0","1","1",2,1
"AT",2010,"Austria","1","0","0","0","0","0","1","1",NA,1
"AT",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"AU",1901,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1902,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1903,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1904,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1905,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1906,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1907,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1908,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1909,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1910,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1911,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1912,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1913,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1914,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1915,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1916,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1917,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1918,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1919,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1920,"Australia","1","1","0","0","0","0","0","1",1,NA
"AU",1921,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1922,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1923,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1924,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1925,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1926,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1927,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1928,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1929,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1930,"Australia","1","0","0","1","0","0","0","1",2,NA
"AU",1931,"Australia","1","1","0","0","0","0","1","2",2,NA
"AU",1932,"Australia","1","1","0","0","0","0","1","2",1,NA
"AU",1933,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1934,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1935,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1936,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1937,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1938,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1939,"Australia","1","1","0","1","0","0","0","2",1,NA
"AU",1940,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1941,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1942,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1943,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1944,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1945,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1946,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1947,"Australia","1","1","0","0","0","0","0","1",1,NA
"AU",1948,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1949,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1950,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1951,"Australia","1","0","1","1","0","0","0","2",1,NA
"AU",1952,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1953,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1954,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1955,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1956,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1957,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1958,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1959,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1960,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1961,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1962,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1963,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1964,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1965,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1966,"Australia","1","1","1","0","0","0","0","2",1,NA
"AU",1967,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1968,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1969,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1970,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1971,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1972,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1973,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1974,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1975,"Australia","1","0","1","0","0","0","0","1",1,NA
"AU",1976,"Australia","1","1","0","0","0","0","0","1",1,NA
"AU",1977,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1978,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1979,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1980,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1981,"Australia","1","0","0","1","0","0","0","1",1,NA
"AU",1982,"Australia","1","1","0","1","0","0","0","2",1,NA
"AU",1983,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1984,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1985,"Australia","1","1","0","0","0","0","0","1",1,NA
"AU",1986,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1987,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1988,"Australia","1","0","0","0","0","0","0","0",2,NA
"AU",1989,"Australia","1","0","0","0","0","0","1","1",2,NA
"AU",1990,"Australia","1","0","0","1","0","0","1","2",2,NA
"AU",1991,"Australia","1","0","0","0","0","0","1","1",2,NA
"AU",1992,"Australia","1","0","0","0","0","0","1","1",1,NA
"AU",1993,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1994,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1995,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1996,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1997,"Australia","1","1","0","0","0","0","0","1",1,NA
"AU",1998,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",1999,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2000,"Australia","1","1","0","0","0","0","0","1",1,NA
"AU",2001,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2002,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2003,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2004,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2005,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2006,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2007,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2008,"Australia","1","1","0","1","0","0","0","2",1,NA
"AU",2009,"Australia","1","0","0","0","0","0","0","0",1,NA
"AU",2010,"Australia","1","0","0","0","0","0","0","0",NA,NA
"AZ",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"AZ",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AZ",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"BA",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"BA",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"BA",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"BA",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"BA",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BA",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"BD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BD",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BE",1800,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1801,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1802,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1803,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1804,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1805,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1806,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1807,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1808,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1809,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1810,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1811,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1812,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1813,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1814,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1815,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1816,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1817,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1818,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1819,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1820,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1821,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1822,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1823,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1824,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1825,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1826,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1827,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1828,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1829,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1830,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1831,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1832,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1833,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1834,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1835,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1836,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1837,"Belgium","1","0","0","0","0","0","0","0",2,NA
"BE",1838,"Belgium","1","0","0","0","0","0","1","1",2,NA
"BE",1839,"Belgium","1","0","0","0","0","0","1","1",1,NA
"BE",1840,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1841,"Belgium","1","0","0","0","0","0","0","0",2,NA
"BE",1842,"Belgium","1","0","0","0","0","0","1","1",1,NA
"BE",1843,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1844,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1845,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1846,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1847,"Belgium","1","0","0","0","0","0","0","0",2,NA
"BE",1848,"Belgium","1","0","0","0","0","0","1","1",1,NA
"BE",1849,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1850,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1851,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1852,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1853,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1854,"Belgium","1","0","1","0","0","0","0","1",1,NA
"BE",1855,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1856,"Belgium","1","0","0","0","0","0","0","0",1,NA
"BE",1857,"Belgium","1","0","0","0","0","0","0","0",1,NA
